SMILES,Title,Actividad,IC50
Fc1ccc(Oc2nccc3[nH]ccc23)c(F)c1,BD-2253,0,320
O=C(NCc1ccnc(c1)-c1cc2ccccc2[nH]1)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-2254,0,320
CCCCCc1cc(O)c2CCC(C)(CCCC(C)(C)c3ccc(C)cc3)Oc2c1,BD-2255,0,320
CC(C)=CCC\C(C)=C\COC(=O)Cc1ccc(C)cc1,BD-2256,0,320
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1c(F)cnc(c1F)-c1cnc(nc1)C(F)(F)F,BD-2257,0,328
Fc1ccc(cc1F)-c1n[nH]c2cc(ccc12)C(F)(F)F,BD-2258,0,329
Cc1nc(N2CCNCC2)n2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c(=O)c12,BD-2259,0,330
COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,BD-2260,0,330
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(cnn1)-c1ccc(cn1)C(F)(F)F,BD-2261,0,330
Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)cc1F,BD-2262,0,330
Cn1cnc2ncn(Cc3nn(C[C@@H](F)c4ccc5ccccc5c4)c(=O)o3)c(=O)c12,BD-2263,0,332
Cc1c2n(cnn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(Cl)cc3)c2=O)cnc1=O,BD-2264,0,332
C[C@@H]1C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2265,0,333
C[C@H]1[C@@H]2[C@H](CN1c1cccc(Cl)c1)[C@H]2c1noc(Cn2cnc3ncn(C)c3c2=O)n1,BD-2266,0,335
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccccc3Cl)c(=O)c12,BD-2267,0,335
Cn1cnc2ncn(Cc3nn(CCc4cccc(c4)-c4ccccc4)c(=O)o3)c(=O)c12,BD-2268,0,338
CC(CCOC(=O)CCc1ccccc1)CCC=C(C)C,BD-2269,0,340
CC(C)=CCC\C(C)=C/COC(=O)c1ccc(cc1)C#N,BD-2270,0,340
COC(=O)C(Oc1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)C2=C[C]=3=C(CC=C(F)C=3)O2)c1)c1ccccc1,BD-2271,0,340
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccc(c3)-c3ccccc3)c(=O)c12,BD-2272,0,340
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cccnc3)c(=O)c12,BD-2273,0,348
C[C@H](NS(=O)(=O)c1cc2ccccc2o1)C(=O)NCc1cc(ccc1Cl)C(F)(F)F,BD-2274,0,350
C[C@H](NS(=O)(=O)c1cc2cnccc2o1)C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F,BD-2275,0,350
Fc1ccc(cc1)[C@H]1CCCN1S(=O)(=O)c1cc(Cl)c(F)c(Cl)c1,BD-2276,0,350
Cn1cnc2c(nn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccccc3)c2c1=O)C#N,BD-2277,0,352
Cn1cnc2ncn(Cc3nn(CCc4ccc(cc4)C4CC4)c(=O)o3)c(=O)c12,BD-2278,0,356
Cc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2279,0,358
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3ccc(Cl)cn3)c(=O)c12,BD-2280,0,360
Oc1cc(ccc1-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccc1F)C(F)(F)F,BD-2281,0,360
O=C1C2=C(NC(=S)NC2c2cccc(OCc3cccnc3)c2)c2ccccc12,BD-2282,0,360
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2283,0,360
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cncc(F)c3)c(=O)c12,BD-2284,0,363
CC1NN(C)c2ncn(Cc3nnn(CCc4ccc(Cl)cc4)n3)c(=O)c12,BD-2285,0,366
CCCCCc1cc(O)c2C=CC(C)(CCC=C(C)C)Oc2c1,BD-2286,0,370
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(cc3)-c3ccccc3)c(=O)c12,BD-2287,0,370
C[C@@H](C(=O)Nc1csc(n1)-c1cnc(nc1)N1CC2CC2C1)n1cnc2n(C)c(=O)n(CCC(F)(F)F)c(=O)c12,BD-2288,0,370
Clc1ccc(CCc2noc(Cn3cnc4ncccc4c3=O)n2)cc1,BD-2289,0,376
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4Cc5cc(Cl)ccc5[C@H]34)c(=O)c12,BD-2290,0,377
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)Cc1ncco1,BD-2291,0,380
CC(C)n1c(=O)c(CNC(=O)[C@@H]2[C@@H](O)CCN2S(=O)(=O)c2cc3cc(F)ccc3o2)cn(-c2ccc(nc2)C(F)(F)F)c1=O,BD-2292,0,380
CN(C(C)(C)C(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F)S(=O)(=O)c1cc2cc(F)ccc2o1,BD-2293,0,380
Cc1cc(cc(C)c1F)S(=O)(=O)N1C[C@H](F)C[C@@H]1c1ccc(F)cc1,BD-2294,0,380
COc1ccc(CC(=O)OC\C=C(/C)CCC=C(C)C)cc1,BD-2295,0,380
CC1(C)CC[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2296,0,381
CN1C2=NCCN2c2ncn(CC(=O)Nc3nc(cs3)-c3ccc(cc3)C(C)(C)C)c2C1=O,BD-2297,0,381.8
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccncc3F)c(=O)c12,BD-2298,0,383
CC(C)N(CC(=O)NCC1CN(CCO1)c1ccc(cn1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2299,0,385
Fc1ccc(cc1)S(=O)(=O)[C@H]1CC[C@H]1C(=O)NCc1cc(ncn1)-c1cccc(c1)C(F)(F)F,BD-2300,0,386
C[C@H]1[C@H](F)C[C@H](N1S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1cnc(nc1)C(F)(F)F,BD-2301,0,390
COc1c(F)ccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1F,BD-2302,0,390
Fc1cccc2cc(oc12)S(=O)(=O)N1CCC[C@H]1C(=O)NCc1ccnc(c1)-c1ccc(cc1)C(F)(F)F,BD-2303,0,390
CCCNc1cc(NC(=O)c2cccs2)cc(c1)C(F)(F)F,BD-2304,0,390
Fc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2305,0,390
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2306,0,398
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2307,0,398.11
CC(C)C(NC(=O)c1cc(Cl)ccc1C(F)(F)F)C(=O)c1ccc(cc1)C#N,BD-2308,0,398.11
CC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccc(cc1)C#N,BD-2309,0,398.11
CC(C)(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2310,0,398.11
CC(C)C(NC(=O)c1cnn(c1C(F)(F)F)C(C)(C)C)C(=O)c1ccc2nonc2c1,BD-2311,0,398.11
CCCCCc1cc(O)c-2c(OC(C)(C)c3ccc(C)cc-23)c1,BD-2312,0,400
FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,BD-2313,0,400
Cn1c2ccn(CC(=O)Nc3ccc(cc3)C(F)(F)F)c2c(=O)n(C)c1=O,BD-2314,0,400
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(N2CCC(F)(F)CC2)c(F)cn1,BD-2315,0,404
Cc1cc(Cn2c(=O)n(C)c3ncn(CC(=O)Nc4ccc5ccccc5n4)c3c2=O)no1,BD-2316,0,404
CC(C)(C)OC[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-2317,0,410
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)Cc1ccccc1,BD-2318,0,410
Fc1ccc(Oc2ncnc3[nH]ccc23)cc1,BD-2319,0,410
CC(C)=CCC\C(C)=C/CNC(=O)Nc1cccc(Cl)c1,BD-2320,0,410
CN1CCOc2cc(COc3cccc(CNC(=O)[C@@H]4CCCN4S(=O)(=O)c4cc5cc(F)ccc5o4)c3)cnc12,BD-2321,0,410
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ccn1)-c1cnc(nc1)C(F)(F)F,BD-2322,0,411
Clc1ccc(CCc2nc(Cn3cnc4ncccc4c3=O)no2)cc1,BD-2323,0,411
CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(C)ccc3o2)cn(-c2ccc(cc2)C(F)(F)F)c1=O,BD-2324,0,420
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccnc(F)c3)c(=O)c12,BD-2325,0,420
CC(C)N(CC(=O)NCC1CCN(C1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2326,0,425
Fc1ccc(cc1)S(=O)(=O)N1[C@H]2COC[C@H]2C[C@H]1C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-2327,0,428
O=C(NCc1ccc(COc2ccccc2)cc1)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-2328,0,430
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)N1CCC(CC1)C(F)(F)F,BD-2329,0,434
CC(C)n1cc(cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3c(F)cccc3o2)c1=O)-c1ccc(cc1)C(F)(F)F,BD-2330,0,440
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4CC(=C[C@H]34)c3cccnc3)c(=O)c12,BD-2331,0,440
Fc1ccc(cc1)S(=O)(=O)N1[C@@H]2COC[C@@H]2C[C@H]1C(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F,BD-2332,0,449
CCCCCc1cc2O[C@]3(Cc2c(O)c1)[C@@H](C)CCCC3(C)C,BD-2333,0,450
CN1CCc2c(C1)ncn(Cc1nc(no1)[C@@H]1CO[C@H](C1)c1ccc(Cl)cc1)c2=O,BD-2334,0,450
Fc1ccc(cc1F)-c1n[nH]c2cc(cnc12)C(F)(F)F,BD-2335,0,450
CCCCCc1cc(O)c([C@@H]2C=C(C)CC[C@H]2C(C)=C)c(O)c1,BD-2336,0,450
Cn1c2=[N]=C[N](CC(=O)Nc3nc(cs3)-c3ccc(Br)cc3)=c2c(=O)n(C)c1=O,BD-2337,0,451.4
COCCNC(=O)c1ccc2c(n[nH]c2c1)-c1ccc(cc1)C#N,BD-2338,0,453
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccnc(Cl)c3)c(=O)c12,BD-2339,0,460
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)nc3)c(=O)c12,BD-2340,0,464
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC(=O)NCc1cc(ncn1)-c1ccc(cc1)C(F)(F)F)Cc1cnccn1,BD-2341,0,470
Cn1cnc2nc(N)n(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(F)cc3)c2c1=O,BD-2342,0,470
CC(C)=CCC\C(C)=C\CNC(=O)Nc1cccc(Cl)c1,BD-2343,0,480
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cncc(c3)C(F)(F)F)c(=O)c12,BD-2344,0,480
FC(F)(F)c1ccc(CS(=O)(=O)c2cccc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4ccccc4o3)c2)cc1,BD-2345,0,490
Cn1cnc2ncn(Cc3nn(CCc4ccc(Cl)cc4F)c(=O)o3)c(=O)c12,BD-2346,0,492
CCN(CC(=O)NCC1CCCN(C1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2347,0,494
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc(Cl)cn3)c(=O)c12,BD-2348,0,496
CCCc1cc(O)c-2c(OC(C)(C)c3ccc(C)cc-23)c1,BD-2349,0,500
Fc1ccc(cc1)S(=O)[C@H]1CC[C@H]1NC(=O)Cc1cn(nc1C(F)(F)F)-c1cnc(nc1)C(F)(F)F,BD-2350,0,500
CN1C(=O)c2cccc(CC(=O)Nc3nc(cs3)-c3cccc(c3)C(F)(F)F)c2C1=O,BD-2351,0,500
COCCCOc1cccc(c1)C1NC(=O)N=C2C1C(=O)c1ccccc21,BD-2352,0,500
CN1C(=O)c2cccc(CC(=O)Nc3nc(cs3)-c3ccc(Cl)cc3)c2C1=O,BD-2353,0,500
Brc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2354,0,500
CCC\C(=N/O)\C(\C)=C\c1ccc(F)cc1,BD-2355,0,500
CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c1ccc(cc1)C#N,BD-2356,0,501.19
CC(C)N(CC(=O)NC[C@H]1CCCN(C1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2357,0,504
Cn1cnc2ncn(Cc3nn(CCc4ccc(cc4)C(F)F)c(=O)o3)c(=O)c12,BD-2358,0,509
O=C(NCc1ccc(cc1)-c1cccc(c1)C#N)[C@@H]1C=CCN1S(=O)(=O)c1cc2ccccc2o1,BD-2359,0,510
CC(C)c1ccccc1-c1ccc2[nH]ncc2c1,BD-2360,0,514
Oc1cc(ccc1-c1ccnc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cc(F)ccc3o2)c1)C(F)(F)F,BD-2361,0,520
COCCCOc1cncc(c1)C1NC(=S)NC2=C1C(=O)c1ccccc21,BD-2362,0,530
Cc1ccnc2ncn(Cc3nc(no3)C3Cc4ccccc4C3)c(=O)c12,BD-2363,0,531
Fc1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-2364,0,540
C[C@H](NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cn(-c2ccc(cc2)C(F)(F)F)c(=O)n(C)c1=O,BD-2365,0,540
FC(F)(F)c1ccc2c(Nc3ccc(Cl)nc3)n[nH]c2c1,BD-2366,0,550
FC(F)(F)c1ccccc1-c1ccc2[nH]ncc2c1,BD-2367,0,550
CC(C(=O)Nc1cccc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2[nH]c(=O)n(Cc3nc(C)no3)c(=O)c12,BD-2368,0,559
Cn1c2scc(CC(=O)\N=c3/scc(-c4ccc(F)c(c4F)C(F)(F)F)n3COP(O)(O)=O)c2c(=O)n(C)c1=O,BD-2369,0,559.3
FC(F)(F)c1ccc(cc1)S(=O)Cc1cccc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)c1,BD-2370,0,560
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2371,0,560
C[C@@H](C(=O)Nc1cccc(n1)-c1cnc(nc1)C(F)(F)F)n1cnc2n(C)c(=O)n(CC(N)=O)c(=O)c12,BD-2372,0,566
CC(C)=CCC\C(C)=C\CNC(=O)Nc1ccc(cc1)C(C)(C)C,BD-2373,0,570
CC(C)n1c(=O)c(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3cnccc3o2)cn(-c2ccc(nc2)C(F)(F)F)c1=O,BD-2374,0,570
C[C@H](NS(=O)(=O)c1cc2ccccc2o1)C(=O)NCc1cccc(OCC2CCOCC2)c1,BD-2375,0,570
CC\C(=N/O)\C(\C)=C\c1ccc(F)c(F)c1,BD-2376,0,574
CNc1ccccc1-c1cc(CNC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc3ccccc3o2)ccn1,BD-2377,0,580
Cn1cnc2ncn(Cc3nn(CCc4ccc(cc4)C(F)(F)F)c(=O)o3)c(=O)c12,BD-2378,0,582
CCc1ccccc1-c1ccc2[nH]ncc2c1,BD-2379,0,584
Cn1cnc2ncn(Cc3nc(no3)[C@H]3[C@@H]4Cc5ccccc5[C@H]34)c(=O)c12,BD-2380,0,588
COCCCOc1cccc(c1)[C@H]1NC(=S)Nc2c1oc1ccccc21,BD-2381,0,590
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(cc3)-c3ccccc3)c(=O)c12,BD-2382,0,623
FC(F)(F)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,BD-2383,0,627
CN(C)[C@@H]1C[C@H](N(C1)S(=O)(=O)c1cc2ccccc2o1)C(=O)NCc1ccnc(c1)-c1ccc(cc1O)C(F)(F)F,BD-2384,0,630
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F)Cc1ccccc1,BD-2385,0,630
COc1cc2ccnc(Oc3ccc(F)cc3F)c2cc1OC,BD-2386,0,630
Fc1ccc(Oc2ncnc3[nH]cc(Cl)c23)c(F)c1,BD-2387,0,630
CC(C)C(NC(=O)N(C)C(C)(C)C)C(=O)c1ccc(Cl)cc1,BD-2388,0,630.96
CCN(CC(=O)NCC1CCN(C1)c1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,BD-2389,0,634
COCC(O)Cn1c(=O)n(C)c2ncn([C@@H](C)C(=O)Nc3csc(n3)-c3cnc(nc3)N3CC4CC4C3)c2c1=O,BD-2390,0,639
Oc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2391,0,640
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@](O)(C3)c3ccc(Cl)cc3)c(=O)c12,BD-2392,0,643
Fc1ccc(Nc2n[nH]c3cc(ncc23)C(F)(F)F)cc1F,BD-2393,0,645
Cc1c[nH]c2ncnc(Oc3ccc(F)cc3F)c12,BD-2394,0,650
Clc1ccc(\C=C\c2nc(Cn3cnc4ncccc4c3=O)no2)cc1,BD-2395,0,652
Cc1cccc2c1ncn(CC(=O)NCCc1ccc(OC(F)F)cc1)c2=O,BD-2396,0,685
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3ccc4CCCCc4c3)c(=O)c12,BD-2397,0,685
FC(F)(F)Oc1ccc2c(n[nH]c2c1)-c1ccc(cc1)C#N,BD-2398,0,686
FC(F)(F)c1ccc(nc1)-c1ccnc(CNC(=O)[C@@H]2CCCN2)c1,BD-2399,0,700
CC\C(=N\O)\C(\C)=C\c1ccc(F)cc1,BD-2400,0,701
Fc1ccc(Oc2ncnc3[nH]ccc23)c(F)c1,BD-2401,0,710
OCc1cccc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2402,0,710
O=C1C2=C(NC(=S)NC2c2cccc(OCc3cccnc3)c2)c2ccccc12,BD-2403,0,710
Cc1ncc(cc1C(F)(F)F)-c1cccc(NC(=O)Cn2cnc3n(C)c(=O)n(CCCO)c(=O)c23)n1,BD-2404,0,711
CC(C)=CCC\C(C)=C\COC(=O)c1ccc(cc1)C#N,BD-2405,0,730
Cn1cnc2ncn(Cc3nn(CCc4ccc(Cl)cc4)c(=O)o3)c2c1=O,BD-2406,0,737
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(N2C3CCC2CC(C3)C(F)(F)F)c(F)cn1,BD-2407,0,741
Fc1ccc2[nH]c(cc2c1)-c1n[nH]c2cc(OC(F)(F)F)ccc12,BD-2408,0,748
Oc1ccc(\C=C\c2cc(O)cc(O)c2)cc1,BD-2409,0,750
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4Oc5c(cccc5Cl)[C@@H]34)c(=O)c12,BD-2410,0,763
O=C1C2[C@H](NC(=S)N=C2c2ccccc12)c1ccccc1,BD-2411,0,770
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(F)cc(c1)-n1ccc(cc1=O)C(F)(F)F,BD-2412,0,771
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cccnc3)c(=O)c12,BD-2413,0,778
CC(C)c1ccc(C)cc1NC(=O)Oc1ccc(cc1)C(C)(C)C,BD-2414,0,780
CC(C)CNc1cc(NC(=O)c2cccs2)cc(c1)C(F)(F)F,BD-2416,0,790
Fc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2417,0,791
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(Cl)cc1,BD-2418,0,794.33
F[C@@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cncc(c1)-c1cnc(nc1)C(F)(F)F,BD-2419,0,795
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H]34)c3cncc(c3)C(F)(F)F)c(=O)c12,BD-2420,0,797
COc1cc(OC)cc(c1)C1NC(=S)N=C2C1C(=O)c1ccccc21,BD-2421,0,800
Cc1cc2\C(OC(=O)c2c(C)c1)=C\c1ccccc1,BD-2422,0,800
Cc1cccc2c1ncn(CC(=O)NCCc1ccc(Cl)cc1)c2=O,BD-2423,0,802
C[C@@H](Cn1nc(Cn2cnc3ncn(C)c3c2=O)oc1=O)c1ccc(Cl)cc1,BD-2424,0,812
Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)nc1,BD-2425,0,813
F[C@H]1C[C@H](N(C1)S(=O)(=O)c1ccc(F)cc1)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2426,0,819
CC(C)c1ccc(C)cc1C(=O)Nc1ccc(cc1)C(C)(C)C,BD-2427,0,840
CC(C)(C)OCC(NS(=O)(=O)c1cc2cc(F)ccc2o1)C(=O)NCc1cccc(c1)-c1ccc(nc1)C(F)(F)F,BD-2428,0,840
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H](F)c5ccc(Cl)cc5)C[C@@H]34)c(=O)c12,BD-2429,0,843
CC(C)\C(=N\O)\C(\C)=C\c1ccc(F)cc1,BD-2430,0,850
Cc1ccc(cc1)C(=O)NC(Sc1ccc(cc1)[N+]([O-])=O)C(Cl)(Cl)Cl,BD-2431,0,850
CC(C)(C)Nc1c(nc2ccc(cn12)C(F)(F)F)-c1cccc(c1)C#N,BD-2432,0,854
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3[C@H]4CN(C[C@@H](F)c5ccc(Cl)cc5)C[C@@H]34)c(=O)c12,BD-2433,0,860
Fc1ccc(cc1)S(=O)(=O)N1CCC[C@@]1(C#N)C(=O)NCc1cc(ncn1)-c1ccc(nc1)C(F)(F)F,BD-2434,0,867
CC(CCOC(=O)c1ccc(C)cc1)CCC=C(C)C,BD-2435,0,870
CCCc1cc(O)c2[C@@H]3C=C(C)CC[C@H]3C(C)(C)Oc2c1,BD-2436,0,870
CC(C)N(CC(=O)NCc1cccc(c1)N1CCCC1)S(=O)(=O)c1ccc(F)cc1,BD-2437,0,883
Cn1cnc2ncn(Cc3nc(no3)[C@H]3C[C@@H](C3)c3cc(Cl)ccc3F)c(=O)c12,BD-2438,0,886
O=C(NCc1cccc(c1)S(=O)Cc1ccccc1)[C@@H]1CCCN1S(=O)(=O)c1cc2ccccc2o1,BD-2439,0,890
C[C@@H](C(N)=O)n1cnc2n(C)c(=O)n(CC3CCO3)c(=O)c12,BD-2440,0,894
Clc1ccc(CCc2noc(Cn3cnc4nccnc4c3=O)n2)cc1,BD-2441,0,918
Fc1ccc2oc(cc2c1)S(=O)(=O)NCC(=O)NCc1cc(ncn1)-c1ccc(OC(F)(F)F)cc1,BD-2442,0,920
FC(F)(F)c1ccc(NCc2cccc(CNC(=O)[C@@H]3CCCN3S(=O)(=O)c3cc4ccccc4o3)c2)nc1,BD-2443,0,920
CN1C2=NCCN2c2ncn(CC(=O)Nc3nc(cs3)-c3ccc(Br)cc3)c2C1=O,BD-2444,0,920.9
Cn1cnc2ncn(Cc3nc(no3)[C@@H]3CO[C@H](C3)c3ccc(cc3)S(F)(F)(F)(F)F)c(=O)c12,BD-2445,0,930
Clc1ccc(\C=C\c2nc(Cn3cnc4ncccc4c3=O)no2)cc1,BD-2446,0,933
S=C1NC(c2oc3ncccc3c2N1)c1cccc(OCc2cccnc2)c1,BD-2447,0,940
CC(C)=CCC\C(C)=C/COC(=O)Cc1cccc(I)c1,BD-2448,0,940
CC(C)=CCC\C(C)=C/CNC(=O)Cc1ccc(Cl)cc1,BD-2449,0,940
CCCNc1cc(NC(=O)c2cccnc2)cc(c1)C(F)(F)F,BD-2450,0,940
CC(C)Oc1cc2[nH]ncc2cc1-c1ccccc1C(F)(F)F,BD-2451,0,970
COCCCOc1cccc(n1)C1NC(=S)NC2=C1C(=O)c1ccccc21,BD-2452,0,970
COc1cccc(c1)C1C2C(=O)c3ccccc3C2=NC(=S)N1C,BD-2453,0,980
Fc1ccc2oc(cc2c1)S(=O)(=O)N(CC(=O)NCc1cc(ccn1)-c1ccc(cn1)C(F)(F)F)Cc1ncco1,BD-2454,0,990
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2455,0,999
CC(C)C(NC(=O)c1cnoc1C(C)(C)C)C(=O)c1ccc(cc1)C#N,BD-2456,0,1000
CC(C)=CCC\C(C)=C\COC(=O)c1ccc(C)cc1,BD-2457,0,1000
CCCCCCCC\C=C/CCCCCCCCn1nnc(n1)-c1ccc(O)c(OC)c1,BD-2458,0,1000
CCCCCCCCCC(=O)NC(C(C)C)C(=O)c1ccc(cc1)C#N,BD-2459,0,1000
CC(C)C(NC(=O)OC(C)(C)C)C(=O)c1ccc(Cl)cc1,BD-2460,0,1000
CC(C)N(CC(=O)NCc1cccc(c1)C1CC1)S(=O)(=O)c1ccc(F)cc1,BD-2461,0,1000
CC(C)(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2462,0,1000
CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1,BD-2463,0,1000
COCCCOc1cccc(n1)C1NC(=S)NC2=C1C(=O)c1ccccc21,BD-2464,0,1000
Cn1cnc2ncn(Cc3nn(CCc4ccccc4)c(=O)o3)c(=O)c12,BD-2465,0,1055
Clc1ccc(CCNC(=O)Cn2cnc3cnccc3c2=O)cc1,BD-2466,0,1080
CC(C)(C)Nc1c(nc2c(Br)cc(Cl)cn12)-c1cccc(Cl)c1,BD-2467,0,1086
